1#,1Attack,1Defense,1HP,1Legendary,1SpAtk,1SpDef,1Speed,1type1,1type2,2#,2Attack,2Defense,2HP,2Legendary,2SpAtk,2SpDef,2Speed,2type1,2type2,winner
243,105,75,75,False,105,75,45,17,18,628,112,45,55,False,74,45,70,15,7,False
754,72,72,101,False,99,89,29,4,18,148,130,60,65,False,95,110,65,6,18,False
171,64,58,58,False,80,65,80,6,18,209,65,45,65,False,75,45,95,0,7,False
203,35,40,35,False,35,55,50,9,7,500,72,78,68,False,38,42,32,10,18,True
7,84,78,78,False,109,85,100,6,7,663,100,115,60,False,70,85,90,16,18,True
26,81,60,55,False,50,70,97,12,18,260,75,37,45,False,70,55,83,6,18,True
457,52,168,60,False,47,138,30,15,16,338,45,40,40,False,65,40,65,3,18,False
251,60,60,90,False,40,40,40,10,18,378,41,77,66,False,61,87,23,15,9,True
642,44,50,62,False,44,50,55,17,7,138,155,120,65,False,65,90,105,0,7,False
52,70,55,35,False,45,55,25,0,9,766,55,52,62,False,109,94,109,3,12,False
406,30,55,43,False,40,65,97,17,18,600,125,75,75,False,30,75,85,5,18,True
456,42,118,30,False,42,88,30,15,16,621,75,70,50,False,35,70,48,1,5,False
124,95,80,105,False,40,80,90,12,18,315,45,90,31,False,30,30,40,0,10,True
589,85,40,60,False,30,45,68,10,18,415,100,200,80,True,50,100,50,15,18,True
89,35,70,25,False,95,55,45,3,16,635,95,60,75,False,65,60,115,12,18,False
672,87,60,46,False,30,40,57,2,18,759,52,67,42,False,39,56,50,15,17,True
85,100,70,65,False,80,80,105,6,18,260,75,37,45,False,70,55,83,6,18,True
278,85,60,60,False,85,60,55,6,5,18,25,50,45,False,25,25,35,0,13,True
162,134,95,91,False,100,100,80,2,7,743,82,62,67,False,46,48,43,5,18,True
660,94,131,74,False,54,116,20,9,16,343,73,55,65,False,47,75,85,0,18,False
451,120,79,80,False,95,79,70,3,18,426,150,90,105,True,150,90,95,2,7,False
537,65,107,50,False,105,107,86,3,9,362,100,80,80,False,80,80,100,10,2,False
437,78,52,64,False,78,52,81,6,5,387,115,65,64,False,83,63,65,8,18,True
147,65,60,65,False,110,95,130,3,18,232,125,75,80,False,40,95,85,0,5,True
203,35,40,35,False,35,55,50,9,7,753,52,60,78,False,63,65,23,4,18,True
487,80,95,50,False,10,45,10,15,18,25,56,35,30,False,25,35,72,12,18,True
35,47,52,55,False,40,40,41,13,18,701,129,90,91,True,72,90,108,15,5,False
76,75,35,50,False,70,30,40,9,13,751,150,50,60,False,150,50,60,16,8,False
734,22,60,45,False,27,30,29,0,18,8,130,111,78,False,130,85,100,6,2,False
399,40,50,70,False,55,50,25,11,17,163,110,90,106,True,154,90,130,14,18,False
511,92,75,90,False,92,85,60,9,11,50,65,70,60,False,85,75,40,9,13,True
197,95,105,90,False,165,110,45,3,2,128,67,60,45,False,35,50,63,17,18,False
63,105,60,65,False,60,70,95,5,18,526,80,70,85,False,135,75,90,12,18,True
418,80,90,80,True,110,130,110,2,14,534,65,107,50,False,105,107,86,3,17,True
260,75,37,45,False,70,55,83,6,18,442,55,30,40,False,30,30,60,12,7,True
206,70,55,55,False,40,55,85,12,18,154,105,65,80,False,60,75,130,15,7,False
388,165,75,64,False,93,83,75,8,18,733,35,40,38,False,27,25,35,0,18,True
318,51,23,64,False,51,23,28,12,18,490,65,45,76,False,92,42,91,12,7,False
86,65,65,90,False,40,40,15,17,14,669,30,55,50,False,65,55,20,8,6,False
59,70,60,65,False,65,65,115,12,18,646,95,85,71,False,110,95,79,11,18,True
774,50,150,50,False,50,150,50,15,4,515,85,95,110,False,80,95,50,12,18,False
272,100,100,100,False,100,100,100,14,9,512,132,105,90,False,132,105,30,9,11,True
423,150,90,100,True,180,160,90,17,18,283,110,90,100,False,85,90,60,17,10,True
54,55,50,60,False,40,55,45,0,13,658,77,60,70,False,97,60,108,0,3,False
243,105,75,75,False,105,75,45,17,18,747,48,76,74,False,83,81,104,14,18,False
788,100,122,85,False,58,75,54,8,9,660,94,131,74,False,54,116,20,9,16,True
276,110,75,70,False,145,85,145,9,2,473,50,34,90,False,60,44,70,8,7,True
395,23,48,95,False,23,48,23,14,18,439,51,53,53,False,61,56,40,17,18,False
499,145,88,70,False,140,70,112,5,16,396,50,50,50,False,50,50,50,11,18,True
576,98,63,75,False,98,63,101,17,18,424,150,140,100,True,100,90,90,10,18,True
67,65,65,65,False,50,50,90,17,18,202,75,75,90,False,90,100,70,17,18,True
392,50,70,65,False,95,80,65,14,18,443,75,50,55,False,40,40,80,12,7,False
651,135,105,70,False,60,105,20,0,16,159,100,90,90,True,125,85,90,6,7,False
489,5,5,100,False,15,65,30,12,18,187,40,15,20,False,35,35,60,3,18,False
513,120,65,70,False,45,85,125,1,11,740,65,68,78,False,112,154,75,4,18,True
526,80,70,85,False,135,75,90,12,18,538,75,130,75,True,75,130,95,14,18,False
3,82,83,80,False,100,100,80,9,13,625,50,145,58,False,95,105,30,8,18,True
182,60,40,40,False,40,40,30,0,13,688,110,95,95,False,40,95,55,12,18,False
738,38,39,44,False,61,79,42,4,18,11,63,80,59,False,65,80,58,17,18,False
271,130,90,106,True,110,154,90,6,7,403,104,105,55,False,94,75,52,17,18,True
570,88,50,64,False,88,50,106,1,18,560,123,65,110,False,100,65,65,6,5,True
549,100,100,100,False,100,100,100,17,18,721,107,122,88,False,74,75,64,9,5,True
675,70,40,55,False,60,40,40,11,18,296,70,70,80,False,90,100,70,17,9,False
599,100,85,120,False,30,85,45,5,18,683,120,90,77,False,60,90,48,2,18,False
177,76,64,85,False,45,55,90,12,18,483,63,47,63,False,41,41,74,13,1,True
97,105,75,105,False,65,100,50,13,18,473,50,34,90,False,60,44,70,8,7,False
619,65,85,50,False,35,35,55,0,15,290,35,55,50,False,25,25,15,0,18,True
344,47,55,65,False,73,75,85,0,18,546,120,100,150,True,120,100,90,8,2,False
750,110,150,59,False,45,49,35,16,8,580,77,62,62,False,50,42,65,12,7,False
245,40,70,65,False,80,140,70,17,7,677,50,30,70,False,95,135,105,11,18,False
431,70,160,50,True,70,160,90,14,18,401,80,90,110,False,95,90,65,11,17,True
242,65,35,35,False,65,35,65,17,18,712,170,100,125,True,120,90,95,2,11,False
404,84,105,55,False,114,75,52,17,18,13,103,120,79,False,135,115,78,17,18,False
404,84,105,55,False,114,75,52,17,18,617,30,105,105,False,140,105,55,6,14,False
693,97,66,85,False,105,66,65,6,18,120,85,95,80,False,30,30,25,10,15,True
94,45,55,65,False,45,70,45,17,18,496,85,40,135,False,40,85,5,12,18,False
332,90,140,60,False,50,50,40,16,15,30,85,69,60,False,65,79,80,13,18,True
427,180,100,105,True,180,100,115,2,7,504,61,40,48,False,61,40,50,13,5,True
613,82,45,60,False,45,45,74,10,1,342,40,50,60,False,75,85,95,3,18,True
93,110,70,60,False,60,60,100,12,7,573,53,48,50,False,53,48,64,6,18,True
505,106,65,83,False,86,65,85,13,5,494,130,95,108,False,80,85,102,2,10,False
614,117,80,95,False,65,70,92,10,1,114,80,110,60,False,50,80,45,10,18,True
614,117,80,95,False,65,70,92,10,1,94,45,55,65,False,45,70,45,17,18,True
13,103,120,79,False,135,115,78,17,18,275,85,65,70,False,105,85,120,9,18,False
438,104,71,76,False,104,71,108,6,5,145,55,50,55,False,45,65,55,12,18,True
233,185,115,80,False,40,105,75,0,5,350,140,70,70,False,110,65,105,17,1,False
34,100,110,75,False,45,55,65,10,18,399,40,50,70,False,55,50,25,11,17,True
681,85,50,45,False,55,50,65,5,18,387,115,65,64,False,83,63,65,8,18,False
71,50,45,55,False,135,95,120,14,18,651,135,105,70,False,60,105,20,0,16,False
459,59,85,60,False,79,105,36,0,9,579,55,50,50,False,36,30,43,12,7,False
798,110,60,80,True,150,130,70,14,8,348,90,20,45,False,65,20,65,17,1,True
338,45,40,40,False,65,40,65,3,18,471,83,68,111,False,92,82,39,17,10,True
113,50,95,50,False,40,50,35,10,18,86,65,65,90,False,40,40,15,17,14,True
113,50,95,50,False,40,50,35,10,18,559,93,55,90,False,70,55,55,6,5,False
218,33,58,190,False,33,58,33,14,18,525,130,80,110,False,70,60,80,11,10,False
138,155,120,65,False,65,90,105,0,7,429,150,50,50,True,150,50,150,14,18,False
663,100,115,60,False,70,85,90,16,18,626,78,103,54,False,53,45,22,17,15,True
571,53,48,50,False,53,48,64,9,18,338,45,40,40,False,65,40,65,3,18,False
485,24,86,57,False,24,86,23,16,14,677,50,30,70,False,95,135,105,11,18,False
640,40,50,65,False,125,60,30,14,18,9,104,78,78,False,159,115,100,6,7,False
543,90,106,91,True,130,106,77,6,16,525,130,80,110,False,70,60,80,11,10,False
393,130,60,65,False,75,60,75,1,18,530,100,135,45,False,65,135,45,8,18,True
111,40,80,60,False,60,45,40,9,14,154,105,65,80,False,60,75,130,15,7,False
161,84,65,61,False,70,70,70,2,18,444,120,70,85,False,50,60,100,12,7,False
50,65,70,60,False,85,75,40,9,13,67,65,65,65,False,50,50,90,17,18,False
39,72,57,61,False,55,55,65,13,18,286,90,70,70,False,60,60,70,1,18,False
429,150,50,50,True,150,50,150,14,18,79,40,35,40,False,50,100,70,17,13,True
238,50,120,50,False,80,80,30,6,15,465,45,70,60,False,45,90,95,3,18,False
525,130,80,110,False,70,60,80,11,10,190,20,65,35,False,40,65,20,4,18,True
609,35,50,45,False,70,50,30,9,18,96,80,50,80,False,40,50,25,13,18,True
226,80,50,60,False,40,40,30,4,18,314,160,100,150,False,95,65,100,12,18,False
267,84,70,70,False,65,70,51,15,10,494,130,95,108,False,80,85,102,2,10,False
345,60,45,50,False,100,80,65,9,13,192,50,45,40,False,70,45,70,14,7,False
467,105,55,85,False,85,50,115,17,18,149,60,70,65,False,85,75,40,12,18,True
750,110,150,59,False,45,49,35,16,8,119,90,120,65,False,85,70,60,13,18,False
266,64,50,50,False,45,50,41,15,10,155,135,85,80,False,70,95,150,15,7,False
481,82,64,71,False,64,59,112,12,18,689,83,50,70,False,37,50,60,12,7,True
668,75,75,75,False,125,95,40,14,18,577,25,45,76,False,67,55,24,14,18,True
549,100,100,100,False,100,100,100,17,18,263,85,75,90,True,115,100,115,3,18,False
390,70,130,40,False,60,130,25,8,18,25,56,35,30,False,25,35,72,12,18,False
418,80,90,80,True,110,130,110,2,14,294,30,30,40,False,40,50,30,17,9,True
182,60,40,40,False,40,40,30,0,13,690,123,75,100,False,57,75,80,12,7,False
706,105,70,79,True,145,80,101,3,7,760,105,115,72,False,54,86,68,15,17,True
58,45,35,40,False,40,40,90,12,18,622,90,115,65,False,45,115,58,1,5,True
691,55,75,70,False,45,65,60,1,7,544,160,110,110,True,80,110,100,12,18,False
373,78,73,110,False,76,71,60,17,10,52,70,55,35,False,45,55,25,0,9,True
408,95,100,65,False,60,50,50,2,18,363,85,40,50,False,85,40,35,9,18,True
795,100,121,108,True,81,95,95,2,10,185,38,38,75,False,56,56,67,17,3,True
639,30,40,45,False,105,50,20,14,18,123,55,115,65,False,100,40,60,9,18,False
710,145,90,89,True,105,80,91,10,7,281,70,50,50,False,50,50,40,17,18,True
732,81,71,78,False,74,69,126,6,7,439,51,53,53,False,61,56,40,17,18,True
503,90,110,70,False,60,75,95,13,1,106,73,70,85,False,73,115,67,14,18,True
43,41,40,38,False,50,65,65,6,18,422,100,90,100,True,150,140,90,17,18,False
431,70,160,50,True,70,160,90,14,18,136,95,57,65,False,100,85,93,6,18,False
192,50,45,40,False,70,45,70,14,7,768,121,119,82,False,69,59,71,15,2,False
147,65,60,65,False,110,95,130,3,18,785,90,122,65,False,58,75,84,8,9,True
616,140,55,105,False,30,55,95,6,18,579,55,50,50,False,36,30,43,12,7,True
624,30,85,38,False,55,65,30,8,18,41,45,48,70,False,60,65,35,4,18,False
376,40,55,40,False,40,70,55,10,14,351,70,35,130,False,70,35,60,17,18,False
761,60,60,50,False,60,60,30,13,17,637,45,70,60,False,75,85,55,14,18,False
224,85,200,75,False,55,65,30,16,10,614,117,80,95,False,65,70,92,10,1,False
197,95,105,90,False,165,110,45,3,2,34,100,110,75,False,45,55,65,10,18,False
310,40,60,60,False,40,60,35,9,18,629,140,65,75,False,112,65,110,15,7,False
171,64,58,58,False,80,65,80,6,18,219,80,65,70,False,90,65,85,12,14,False
572,98,63,75,False,98,63,101,9,18,760,105,115,72,False,54,86,68,15,17,True
787,95,122,75,False,58,75,69,8,9,116,105,79,50,False,35,110,76,5,18,False
387,115,65,64,False,83,63,65,8,18,775,50,35,45,False,55,75,40,2,18,True
538,75,130,75,True,75,130,95,14,18,87,75,110,95,False,100,80,30,17,14,True
103,65,80,60,False,170,95,130,8,13,7,84,78,78,False,109,85,100,6,7,True
487,80,95,50,False,10,45,10,15,18,576,98,63,75,False,98,63,101,17,18,False
544,160,110,110,True,80,110,100,12,18,401,80,90,110,False,95,90,65,11,17,True
227,120,75,90,False,60,60,45,4,18,298,70,40,70,False,60,40,60,9,1,False
708,150,120,100,True,120,100,90,2,3,503,90,110,70,False,60,75,95,13,1,False
319,71,43,84,False,71,43,48,12,18,163,110,90,106,True,154,90,130,14,18,False
209,65,45,65,False,75,45,95,0,7,191,40,85,55,False,80,105,40,4,7,True
463,30,42,30,False,30,42,70,0,7,641,65,75,110,False,125,85,30,14,18,False
440,66,68,64,False,81,76,50,17,18,35,47,52,55,False,40,40,41,13,18,True
291,70,50,60,False,100,50,65,0,7,148,130,60,65,False,95,110,65,6,18,False
642,44,50,62,False,44,50,55,17,7,366,70,90,75,False,70,105,80,2,7,False
643,87,63,75,False,87,63,98,17,7,218,33,58,190,False,33,58,33,14,18,True
363,85,40,50,False,85,40,35,9,18,677,50,30,70,False,95,135,105,11,18,False
237,40,40,40,False,70,40,20,6,18,199,20,50,70,False,20,50,40,17,4,False
673,117,70,66,False,40,50,67,2,18,354,100,70,70,False,105,75,40,6,10,True
512,132,105,90,False,132,105,30,9,11,32,90,55,60,False,90,80,110,3,18,True
616,140,55,105,False,30,55,95,6,18,615,90,45,70,False,15,45,50,6,18,True
114,80,110,60,False,50,80,45,10,18,302,30,30,40,False,55,30,85,17,7,False
716,77,77,100,False,128,128,90,12,14,632,65,40,40,False,80,40,65,1,18,True
491,92,108,50,False,92,108,35,8,1,399,40,50,70,False,55,50,25,11,17,True
344,47,55,65,False,73,75,85,0,18,551,100,100,100,True,100,100,100,9,18,False
216,60,60,60,False,85,85,85,8,18,448,85,51,77,False,55,51,65,0,18,True
616,140,55,105,False,30,55,95,6,18,353,60,40,60,False,65,45,35,6,10,True
72,50,65,55,False,175,95,150,14,18,483,63,47,63,False,41,41,74,13,1,True
31,55,40,35,False,50,50,90,3,18,529,55,145,60,False,75,150,40,15,16,True
394,150,60,65,False,115,60,115,1,18,550,90,90,70,True,135,90,125,1,18,False
453,70,65,60,False,125,105,90,9,13,378,41,77,66,False,61,87,23,15,9,True
257,95,95,50,False,35,110,70,5,18,528,165,95,68,False,65,115,110,14,5,False
563,100,85,95,False,108,70,70,17,18,470,48,48,76,False,57,62,34,17,18,True
439,51,53,53,False,61,56,40,17,18,174,80,80,65,False,59,63,58,17,18,False
301,85,60,60,False,50,50,125,12,7,58,45,35,40,False,40,40,90,12,18,True
645,65,65,51,False,80,75,59,11,18,393,130,60,65,False,75,60,75,1,18,False
203,35,40,35,False,35,55,50,9,7,116,105,79,50,False,35,110,76,5,18,False
390,70,130,40,False,60,130,25,8,18,270,90,130,106,True,90,154,110,14,7,False
436,58,44,44,False,58,44,61,6,18,54,55,50,60,False,40,55,45,0,13,True
388,165,75,64,False,93,83,75,8,18,594,105,85,85,False,40,50,40,5,18,True
667,55,55,55,False,85,55,30,14,18,290,35,55,50,False,25,25,15,0,18,True
517,100,125,100,False,110,50,50,9,18,760,105,115,72,False,54,86,68,15,17,False
434,89,85,75,False,55,65,36,9,18,423,150,90,100,True,180,160,90,17,18,False
4,100,123,80,False,122,120,80,9,13,682,125,60,65,False,95,60,105,5,18,False
295,50,50,60,False,60,70,50,17,9,598,95,75,105,False,85,75,74,17,10,False
794,131,95,126,True,131,98,99,1,7,324,45,135,30,False,45,90,30,15,18,True
583,100,63,75,False,80,63,116,3,18,325,45,45,50,False,35,35,50,12,18,True
433,68,64,55,False,45,55,31,9,18,428,100,100,100,True,100,100,100,16,14,False
70,35,30,40,False,120,70,105,14,18,109,30,50,40,False,55,55,100,3,18,True
393,130,60,65,False,75,60,75,1,18,454,125,40,67,False,30,30,58,15,18,True
179,50,50,100,False,76,96,70,12,7,358,45,65,80,False,90,110,80,14,18,False
44,76,75,73,False,81,100,100,6,18,138,155,120,65,False,65,90,105,0,7,False
40,102,77,81,False,85,75,85,13,10,133,110,80,70,False,55,80,105,0,7,False
738,38,39,44,False,61,79,42,4,18,492,70,45,58,False,40,45,42,2,10,False
555,45,55,45,False,45,55,63,9,18,212,65,60,65,False,130,95,110,14,18,False
667,55,55,55,False,85,55,30,14,18,192,50,45,40,False,70,45,70,14,7,False
661,55,70,40,False,45,60,30,16,18,632,65,40,40,False,80,40,65,1,18,False
452,30,35,40,False,50,70,55,9,13,289,45,35,45,False,20,30,20,0,18,False
653,85,70,114,False,85,80,30,9,13,512,132,105,90,False,132,105,30,9,11,False
151,60,125,70,False,115,70,55,15,17,367,110,110,75,False,110,105,80,2,4,False
402,64,85,35,False,74,55,32,17,18,432,95,90,50,True,95,90,180,14,18,False
730,50,43,45,False,40,38,62,12,7,202,75,75,90,False,90,100,70,17,18,False
25,56,35,30,False,25,35,72,12,18,40,102,77,81,False,85,75,85,13,10,False
757,54,53,53,False,37,46,45,1,14,407,75,60,45,False,40,30,50,2,18,False
725,56,40,41,False,62,44,71,17,18,47,45,35,40,False,30,40,55,13,7,True
614,117,80,95,False,65,70,92,10,1,771,65,65,95,False,110,130,60,4,18,True
379,81,97,86,False,81,107,43,15,9,698,85,55,55,False,50,55,60,0,6,False
221,90,140,75,False,60,60,40,0,16,646,95,85,71,False,110,95,79,11,18,False
83,120,130,80,False,55,65,45,15,10,724,69,72,75,False,114,100,104,6,14,True
374,80,65,43,False,50,35,35,17,18,593,80,55,75,False,25,35,35,5,18,False
659,50,91,44,False,24,86,10,9,16,208,75,55,75,False,105,85,30,9,18,False
330,105,125,50,False,55,95,50,16,4,318,51,23,64,False,51,23,28,12,18,True
15,20,55,50,False,25,25,30,0,18,205,55,70,75,False,55,95,110,9,7,False
731,73,55,62,False,56,52,84,6,7,188,25,28,50,False,45,55,15,4,18,True
755,48,66,62,False,59,57,49,4,18,43,41,40,38,False,50,65,65,6,18,False
495,170,115,108,False,120,95,92,2,10,674,147,90,76,False,60,70,97,2,18,False
472,100,66,75,False,60,66,115,12,18,444,120,70,85,False,50,60,100,12,7,True
261,80,105,95,False,40,70,100,12,18,799,160,60,80,True,170,130,80,14,1,True
168,62,80,60,False,63,80,60,9,18,372,48,43,50,False,46,41,60,17,10,False
590,135,60,110,False,50,65,88,10,16,577,25,45,76,False,67,55,24,14,18,True
759,52,67,42,False,39,56,50,15,17,414,145,150,80,False,105,110,110,16,14,False
722,45,40,40,False,62,60,60,6,18,475,66,44,55,False,44,56,85,12,18,False
331,70,100,50,False,40,40,30,16,15,94,45,55,65,False,45,70,45,17,18,False
586,135,130,85,False,60,80,25,15,18,146,65,60,130,False,110,95,65,17,18,False
53,95,80,60,False,60,80,30,0,9,527,125,65,68,False,65,115,80,14,5,False
390,70,130,40,False,60,130,25,8,18,705,115,70,79,True,125,80,111,3,7,False
427,180,100,105,True,180,100,115,2,7,132,45,65,40,False,100,120,90,14,4,True
276,110,75,70,False,145,85,145,9,2,196,75,85,90,False,115,90,55,3,18,True
534,65,107,50,False,105,107,86,3,17,644,50,50,36,False,65,60,44,11,18,True
752,50,150,60,False,50,150,60,16,8,669,30,55,50,False,65,55,20,8,6,True
80,70,65,80,False,80,120,100,17,13,36,62,67,70,False,55,55,56,13,18,True
284,150,110,100,False,95,110,70,17,10,650,75,45,50,False,40,45,60,0,18,True
482,30,50,45,False,65,50,45,14,18,488,25,45,20,False,70,90,60,14,4,False
483,63,47,63,False,41,41,74,13,1,330,105,125,50,False,55,95,50,16,4,False
622,90,115,65,False,45,115,58,1,5,138,155,120,65,False,65,90,105,0,7,False
515,85,95,110,False,80,95,50,12,18,120,85,95,80,False,30,30,25,10,15,True
182,60,40,40,False,40,40,30,0,13,79,40,35,40,False,50,100,70,17,13,False
75,130,80,90,False,65,85,55,5,18,585,105,105,70,False,50,40,20,15,18,True
554,100,100,100,True,100,100,100,14,6,136,95,57,65,False,100,85,93,6,18,True
444,120,70,85,False,50,60,100,12,7,400,60,70,90,False,75,70,45,11,17,True
251,60,60,90,False,40,40,40,10,18,740,65,68,78,False,112,154,75,4,18,False
469,60,70,70,False,87,78,85,9,18,503,90,110,70,False,60,75,95,13,1,False
576,98,63,75,False,98,63,101,17,18,227,120,75,90,False,60,60,45,4,18,True
453,70,65,60,False,125,105,90,9,13,708,150,120,100,True,120,100,90,2,3,False
276,110,75,70,False,145,85,145,9,2,208,75,55,75,False,105,85,30,9,18,True
11,63,80,59,False,65,80,58,17,18,384,70,70,70,False,70,70,70,12,18,False
371,95,85,70,False,55,65,70,15,14,614,117,80,95,False,65,70,92,10,1,False
52,70,55,35,False,45,55,25,0,9,303,50,100,60,False,85,70,65,17,7,False
570,88,50,64,False,88,50,106,1,18,311,130,80,60,False,60,60,70,9,5,True
682,125,60,65,False,95,60,105,5,18,567,80,65,65,False,35,65,60,12,18,True
393,130,60,65,False,75,60,75,1,18,723,59,58,59,False,90,70,73,6,18,True
255,20,35,55,False,20,45,75,12,18,408,95,100,65,False,60,50,50,2,18,False
26,81,60,55,False,50,70,97,12,18,753,52,60,78,False,63,65,23,4,18,True
569,50,37,41,False,50,37,66,1,18,327,75,75,50,False,65,65,50,1,8,False
533,65,107,50,False,105,107,86,3,6,517,100,125,100,False,110,50,50,9,18,True
600,125,75,75,False,30,75,85,5,18,464,80,102,70,False,80,102,40,0,7,True
690,123,75,100,False,57,75,80,12,7,92,85,45,35,False,35,35,75,12,7,True
642,44,50,62,False,44,50,55,17,7,175,105,100,85,False,79,83,78,17,18,False
429,150,50,50,True,150,50,150,14,18,387,115,65,64,False,83,63,65,8,18,True
723,59,58,59,False,90,70,73,6,18,263,85,75,90,True,115,100,115,3,18,False
239,50,40,50,False,30,30,50,11,10,752,50,150,60,False,50,150,60,16,8,False
770,77,72,123,False,99,92,58,15,11,501,112,118,108,False,68,72,47,10,18,True
328,85,125,50,False,85,115,20,1,8,475,66,44,55,False,44,56,85,12,18,False
516,140,130,115,False,55,55,40,10,15,596,50,40,50,False,50,40,64,17,18,False
688,110,95,95,False,40,95,55,12,18,446,85,60,79,False,55,60,71,12,17,False
614,117,80,95,False,65,70,92,10,1,450,85,49,60,False,60,49,60,3,18,True
205,55,70,75,False,55,95,110,9,7,162,134,95,91,False,100,100,80,2,7,True
163,110,90,106,True,154,90,130,14,18,552,103,75,100,True,120,75,127,9,7,True
